textPayload,insertId,resource.type,resource.labels.task_name,resource.labels.job_id,resource.labels.project_id,timestamp,severity,logName,receiveTimestamp,jsonPayload.pathname,jsonPayload.created,jsonPayload.lineno,jsonPayload.message,jsonPayload.levelname,"labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/job_id/log_area""","labels.""compute.googleapis.com/resource_name""","labels.""ml.googleapis.com/trial_id""","labels.""compute.googleapis.com/resource_id"""
,fjjfsofblp2zl,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:58:09.593174934Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:58:12.961998521Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559246289.593175,48,test RMSE = 1.55,INFO,us-east1-c,tensorflow,cmle-training-16972847451993045014,131,9165758450085235621
,1gpxuoffc77xh8,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:51:08.886621952Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:51:12.298722333Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559245868.886622,48,test RMSE = 1.46,INFO,us-east1-c,tensorflow,cmle-training-13013821730592524629,130,2617313434116394311
,1es0sx1f8rr7t4,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:44:28.222582101Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:44:33.389514271Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559245468.222582,48,test RMSE = 1.86,INFO,us-east1-c,tensorflow,cmle-training-12061837402549272520,129,6366847564588616938
,efuu77fb9x690,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:30:16.836405992Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:30:20.560861255Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559244616.836406,48,test RMSE = 1.99,INFO,us-east1-c,tensorflow,cmle-training-2918993254390540704,127,3144700585880424524
,ezty01f8bj0cf,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:22:59.173907041Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:23:01.514291229Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559244179.173907,48,test RMSE = 1.62,INFO,us-east1-c,tensorflow,cmle-training-2804432669799832604,126,9001893292985390061
,1k26f2wf8cvpue,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:16:06.267757892Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:16:09.455227334Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559243766.267758,48,test RMSE = 1.36,INFO,us-east1-c,tensorflow,cmle-training-13861832975585487277,125,2371399558255973774
,16tnf7z8cj5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:09:12.878153085Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:09:18.180405743Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559243352.878153,48,test RMSE = 1.49,INFO,us-east1-c,tensorflow,cmle-training-2274649200122161596,124,2856274655572760366
,12an8orf83z21u,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T19:02:09.634228944Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T19:02:13.763425162Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559242929.634229,48,test RMSE = 1.18,INFO,us-east1-c,tensorflow,cmle-training-17760712484304143930,123,7259245505595414223
,1e7004f7z85j5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T18:55:01.619502067Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T18:55:05.103519641Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559242501.619502,48,test RMSE = 1.91,INFO,us-east1-c,tensorflow,cmle-training-4132779208631687634,122,860328594920806547
,1inu0iofarehb7,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T18:48:06.119844913Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T18:48:09.135584845Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559242086.119845,48,test RMSE = 1.63,INFO,us-east1-c,tensorflow,cmle-training-7260261317374321694,121,7004652772140096051
,1ioe06cfb02l2o,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T18:33:35.521027088Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T18:33:39.399289694Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559241215.521027,48,test RMSE = 1.65,INFO,us-east1-c,tensorflow,cmle-training-2764484092109790653,119,2331904872952995731
,sb2vh8f793fig,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T17:43:54.030807971Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T17:43:57.611459081Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559238234.030808,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-3529183438896321999,112,3459201013534010159
,18ym8eaf90xofx,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T17:22:04.384831905Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T17:22:07.699900394Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559236924.384832,48,test RMSE = 1.08,INFO,us-east1-c,tensorflow,cmle-training-11686931800479629556,109,8499380135078506096
,1kc0yd8f9s4juo,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T17:15:02.329005002Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T17:15:06.284396629Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559236502.329005,48,test RMSE = 1.16,INFO,us-east1-c,tensorflow,cmle-training-2313519196399891874,108,51109975570624528
,j5nihlf6eh4sj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T16:53:20.943512916Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T16:53:24.297928506Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559235200.943513,48,test RMSE = 1.34,INFO,us-east1-c,tensorflow,cmle-training-4285662690599192699,105,3012783182234629902
,dbr61nf90n44g,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T16:31:38.378320932Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T16:31:42.978793282Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559233898.378321,48,test RMSE = 1.09,INFO,us-east1-c,tensorflow,cmle-training-9775753807537693116,102,486067648713308717
,crzsqxf954rsy,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T16:10:30.167823076Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T16:10:32.964390965Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559232630.167823,48,test RMSE = 1.17,INFO,us-east1-c,tensorflow,cmle-training-3230425123911391346,99,4464801450509353266
,ibef2wf5ok8gt,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T16:03:38.577903985Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T16:03:41.739482112Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559232218.577904,48,test RMSE = 1.14,INFO,us-east1-c,tensorflow,cmle-training-8016749182526848473,98,9008137363683164371
,xuulxnf7840os,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:56:10.043314933Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:56:13.495284586Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559231770.043315,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-7257602885191594420,97,8121245832742847123
,qn46b2f7b3o17,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:42:16.613979101Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:42:20.536511565Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559230936.613979,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-17007333939114729970,95,3376252400338880468
,19io85kf75bio0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:35:15.732749938Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:35:19.484718868Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559230515.73275,48,test RMSE = 1.15,INFO,us-east1-c,tensorflow,cmle-training-7735823468388055215,94,3886833310713923956
,4pyi5rf5d73mg,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:28:14.368838071Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:28:17.212362526Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559230094.368838,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-6298696156745619902,93,3159649898157198101
,1cudi89f72169l,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:21:22.151149988Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:21:25.580115612Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559229682.15115,48,test RMSE = 1.17,INFO,us-east1-c,tensorflow,cmle-training-9288769678940539828,92,6604378699372579510
,1io0ej5f57bt8t,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:14:26.897646903Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:14:31.711042973Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559229266.897647,48,test RMSE = 1.81,INFO,us-east1-c,tensorflow,cmle-training-14172673398097745423,91,1793395735870458969
,10n1a4if5jy89r,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:07:23.865163087Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:07:26.827722463Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559228843.865163,48,test RMSE = 1.49,INFO,us-east1-c,tensorflow,cmle-training-7984350526172413407,90,7586246852174041083
,zsoddxf6pqu81,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T15:00:09.636756896Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T15:00:13.517932867Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559228409.636757,48,test RMSE = 1.09,INFO,us-east1-c,tensorflow,cmle-training-14807155232023222028,89,1508840026363023803
,tyt586f84zlk3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:53:01.544310092Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:53:05.427551121Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559227981.54431,48,test RMSE = 1.60,INFO,us-east1-c,tensorflow,cmle-training-7499791077239884825,88,875914395581043548
,166nyo0f571e1t,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:46:12.452279090Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:46:15.645191277Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559227572.452279,48,test RMSE = 1.61,INFO,us-east1-c,tensorflow,cmle-training-11485237566194638213,87,4540585942288847615
,xl41duf7s8hpm,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:38:34.567344903Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:38:38.263215153Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559227114.567345,48,test RMSE = 1.52,INFO,us-east1-c,tensorflow,cmle-training-7629537290231046117,86,7151674940108985504
,5jwh00f7f54rp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:31:11.490892887Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:31:14.996807730Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559226671.490893,48,test RMSE = 1.90,INFO,us-east1-c,tensorflow,cmle-training-8242211561368275722,85,5537047264385717856
,1edzjgf4ogrxm,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:24:08.085529088Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:24:08.437356424Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559226248.085529,48,test RMSE = 1.97,INFO,us-east1-c,tensorflow,cmle-training-2779876481331535341,84,6116874880207181855
,1am3vbxf4v14s0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T14:17:16.380954027Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T14:17:20.831820129Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559225836.380954,48,test RMSE = 1.99,INFO,us-east1-c,tensorflow,cmle-training-244123676854498255,83,371156842384087968
,16giwa0f7ih5c3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T13:48:04.932485103Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T13:48:07.938377638Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559224084.932485,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-14152540122629145910,79,1314320476490850400
,1vzhk1uf46zhnq,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T13:41:31.895641088Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T13:41:35.477513152Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559223691.895641,48,test RMSE = 1.67,INFO,us-east1-c,tensorflow,cmle-training-10771507577255982579,78,7480977422792417792
,11ql6gif4uw7oo,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T12:59:21.564011096Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T12:59:25.374480150Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559221161.564011,48,test RMSE = 1.87,INFO,us-east1-c,tensorflow,cmle-training-15296960198387359093,72,7352624489814978017
,dbr61nf676wre,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T12:38:19.145450115Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T12:38:19.728905585Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559219899.14545,48,test RMSE = 1.55,INFO,us-east1-c,tensorflow,cmle-training-14645031943673394997,69,5172881402584264902
,10wwseuf2qu7xn,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T12:10:03.292366027Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T12:10:06.870271337Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559218203.292366,48,test RMSE = 1.91,INFO,us-east1-c,tensorflow,cmle-training-8492249895815524240,65,8051944555441977705
,1eb5yrf2pv2aw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T10:25:50.431404113Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T10:25:53.090289127Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559211950.431404,48,test RMSE = 1.59,INFO,us-east1-c,tensorflow,cmle-training-6010318359279799802,50,9113989817695343092
,1kvv6mnf49lgqp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:59:53.573528051Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:59:58.851269587Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559203193.573528,48,test RMSE = 1.05,INFO,us-east1-c,tensorflow,cmle-training-15909466307769103545,29,7428605429103604234
,tyu4dwf2jlclv,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:53:05.366322040Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:53:07.981995477Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559202785.366322,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-3446134598366237482,28,6110949036519470506
,1i4cmlef19ujuf,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:46:05.599817037Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:46:09.429675820Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559202365.599817,48,test RMSE = 1.54,INFO,us-east1-c,tensorflow,cmle-training-5854341165307206897,27,434847573841426250
,1lq7317f427y6e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:39:12.309107065Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:39:15.495336100Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559201952.309107,48,test RMSE = 1.61,INFO,us-east1-c,tensorflow,cmle-training-14233785028583275765,26,2173503472597612266
,1nnor97f2jkn1r,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:25:19.070746898Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:25:22.244537317Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559201119.070747,48,test RMSE = 1.12,INFO,us-east1-c,tensorflow,cmle-training-16963123718606606850,24,1327868508444441133
,j5nihleiufnd,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:18:15.635946989Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:18:20.946175716Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559200695.635947,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-3002822074994791684,23,1579773928107294156
,1e7004ed2kzk,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T07:04:22.498703956Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T07:04:27.620488588Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559199862.498704,48,test RMSE = 1.07,INFO,us-east1-c,tensorflow,cmle-training-13561992987916699406,21,4402932596934361393
,508twnf3czsp0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T06:50:22.326102018Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T06:50:27.513189852Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559199022.326102,48,test RMSE = 1.14,INFO,us-east1-c,tensorflow,cmle-training-6889912679204154696,19,9044965290907189875
,5ad42vf10rcwn,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T06:43:31.476593017Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T06:43:34.045829734Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559198611.476593,48,test RMSE = 1.10,INFO,us-east1-c,tensorflow,cmle-training-4152665702461993077,18,8108366359693542418
,s1cnnqeo8n7q,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T06:29:28.954246044Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T06:29:32.275701540Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559197768.954246,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-16064583085491695613,16,3133240174318897489
,11qz4qwg34z4655,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T05:47:43.837955951Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T05:47:48.965233394Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559195263.837956,48,test RMSE = 1.09,INFO,us-east1-c,tensorflow,cmle-training-12891587328968088055,10,7749807504682570511
,1o7qarrf30msnc,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T05:40:41.706037044Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T05:40:45.586353224Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559194841.706037,48,test RMSE = 1.49,INFO,us-east1-c,tensorflow,cmle-training-9505461714190619676,9,1762927783333515951
